Booking ID,Booking Date,Booking Time,Customer ID,Driver ID,Vehicle Type,Pickup Location,Drop Location,Ride Distance (km),Booking Status,Cancellation Reason,Payment Method,Booking Value (INR),Driver Rating,Customer Rating,Ride Duration (min)
OLA100299,2024-05-11,18:04:00,CUST1159,DRV459,Sedan,Malleshwaram,DOMLUR,4.5,Success,,UPI,78.87,2.8,4.9,16.1
OLA101370,2024-05-14,08:04:00,CUST1031,DRV337,Bike,mg road,RAJAJINAGAR,9.1,Success,,Credit Card,77.18,3.8,3.8,25.4
OLA100546,2024-02-08,19:33:00,CUST1321,DRV211,Mini,JP Nagar,Electronic City,1.7,Success,,UPI,47.92,3.3,4.8,5.7
OLA100670,2024-01-31,05:15:00,CUST1385,DRV505,SUV,Airport (KIA),jp nagar,18.9,Success,,cash,377.77,4.2,4.0,60.2
OLA100798,2024-04-12,13:59:00,CUST1379,DRV399,MINI,MG Road,Koramangala,13.7,Success,,UPI,169.48,4.5,3.6,51.3
OLA100852,2024-04-17,13:34:00,CUST1352,DRV282,Prime,rajajinagar,Banashankari,3.8,Success,,Ola Money,118.38,3.8,4.0,13.1
OLA100348,2024-01-14,18:40:00,CUST1315,DRV354,Sedan,Sarjapur Road,JP Nagar,14.9,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100723,2024-01-30,17:08:00,CUST1167,DRV437,Sedan,Whitefield,MG Road,10.9,Success,,DEBIT CARD,184.05,3.6,3.9,23.7
OLA101437,2024-05-26,20:21:00,CUST1207,DRV284,Mini, Yelahanka ,HSR Layout,7.4,Success,,Ola Money,112.39,4.8,3.8,18.8
OLA101294,2024-01-26,17:32:00,CUST1185,DRV411,Auto, Rajajinagar ,Domlur,7.2,Success,,Ola Money,82.54,4.5,5.0,26.2
OLA101434,2024-04-09,11:39:00,CUST1169,DRV433,suv,KORAMANGALA,Electronic City,8.8,Cancelled by Driver,Customer not reachable,,0.0,,,0.0
OLA100225,2024-06-29,18:04:00,CUST1295,DRV252,Auto,JP Nagar,HSR Layout,8.2,Success,,Cash,91.57,3.2,3.8,31.1
OLA101142,2024-01-18,21:12:00,CUST1325,DRV517,Sedan,jp nagar,Jayanagar,5.9,Success,,UPI,126.87,4.4,5.0,15.8
OLA100738,2024-04-18,07:15:00,CUST1155,DRV346,SUV,Jayanagar,Hebbal,15.7,Success,,UPI,323.47,4.7,4.3,34.2
OLA100873,2024-03-16,12:51:00,CUST1253,DRV423, SUV ,Bellandur,JAYANAGAR,11.8,Success,,Wallet,234.9,3.8,4.9,30.0
OLA100635,2024-02-07,16:27:00,CUST1431,DRV520, Bike ,JP Nagar,JAYANAGAR,2.3,Success,,UPI,31.38,3.8,4.7,11.4
OLA100763,2024-03-16,19:31:00,CUST1348,DRV433,Mini,Hebbal,electronic city,11.2,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101305,2024-06-20,14:37:00,CUST1154,DRV307,Bike,Indiranagar,Bellandur,3.3,Success,,Ola Money,39.5,3.7,4.8,12.7
OLA100849,2024-04-30,07:13:00,CUST1163,DRV490,Mini,Domlur,bellandur,12.2,Cancelled by Customer,Found alternate transport,,0.0,,,0.0
OLA100233,2024-04-22,19:07:00,CUST1397,DRV321,Mini,Sarjapur Road,Banashankari,3.8,Success,, Debit Card ,82.63,4.3,5.0,15.2
OLA101003,2024-05-13,09:05:00,CUST1309,DRV309,Prime, Marathahalli ,electronic city,6.1,Success,,Credit Card,162.2,3.6,3.6,21.5
OLA100760,2024-06-02,05:21:00,CUST1193,DRV395,Auto,JP Nagar,rajajinagar,21.9,Success,,UPI,214.45,4.6,4.3,69.5
OLA100634,2024-06-21,11:19:00,CUST1044,DRV264, Mini ,jayanagar,MG Road,7.6,Success,,Cash,123.08,3.8,4.9,24.3
OLA101189,2024-05-31,09:26:00,CUST1259,DRV346,Mini,MARATHAHALLI,Bellandur,17.4,Success,,UPI,228.46,3.8,4.6,46.2
OLA100665,2024-04-23,18:41:00,CUST1045,DRV284,Auto,Sarjapur Road,Hebbal,8.1,Success,,Credit Card,96.63,4.7,3.8,22.0
OLA101297,2024-02-12,09:38:00,CUST1167,DRV503,Sedan,Whitefield,ELECTRONIC CITY,1.8,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA101210,2024-04-15,10:04:00,CUST1252,DRV405,SUV,Malleshwaram,Rajajinagar,3.2,Success,,debit card,91.85,4.5,4.8,16.5
OLA100362,2024-05-29,07:36:00,CUST1186,DRV361,Prime,HSR Layout,Koramangala,3.1,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101127,2024-01-24,17:58:00,CUST1448,DRV407,Bike,Electronic City,Banashankari,3.5,Success,,Wallet,51.98,3.2,4.6,9.4
OLA100352,2024-05-11,18:28:00,CUST1249,DRV222,mini,JAYANAGAR,Banashankari,2.9,Cancelled by Driver,Customer not reachable,,0.0,,,0.0
OLA101115,2024-03-28,19:02:00,CUST1195,DRV330,Mini,KR Puram,RAJAJINAGAR,6.1,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101247,2024-04-05,05:50:00,CUST1006,DRV257,SUV,marathahalli, Domlur ,8.5,Success,, UPI ,183.92,,,21.3
OLA100875,2024-01-28,16:27:00,CUST1102,DRV490,Sedan,Whitefield,Airport (KIA),2.5,Success,,upi,55.02,3.3,4.2,11.5
OLA101410,2024-02-15,19:33:00,CUST1100,DRV498,Bike,Rajajinagar,Electronic City,2.4,Success,, Ola Money ,30.91,4.7,2.9,9.0
OLA100543,2024-05-28,19:44:00,CUST1107,DRV315,Sedan,Marathahalli,JP Nagar,5.4,Success,,CASH,111.01,4.4,4.0,21.2
OLA100748,2024-06-27,11:26:00,CUST1335,DRV347,Auto,HSR Layout,Jayanagar,2.8,Success,,Wallet,48.64,5.0,5.0,11.2
OLA100526,2024-06-05,10:10:00,CUST1008,DRV449,MINI,Koramangala,Jayanagar,4.8,Success,, Credit Card ,95.58,4.8,3.6,14.6
OLA101416,2024-05-11,22:20:00,CUST1067,DRV439,Sedan,Sarjapur Road,Banashankari,3.9,Success,,cash,80.88,4.7,4.8,17.0
OLA100850,2024-05-01,08:13:00,CUST1444,DRV211,prime,RAJAJINAGAR,Marathahalli,4.3,Success,,upi,108.56,5.0,4.5,16.6
OLA100459,2024-04-11,19:49:00,CUST1423,DRV346,Sedan,Rajajinagar,Hebbal,2.8,Success,,Debit Card,72.59,4.2,4.0,9.5
OLA100942,2024-03-12,15:19:00,CUST1423,DRV243,Mini,Domlur,BELLANDUR,3.0,Cancelled by Customer,Found alternate transport,,0.0,,,0.0
OLA101478,2024-01-17,18:47:00,CUST1335,DRV200,Bike,Jayanagar,Domlur,14.3,Success,,UPI,118.69,4.3,3.4,35.9
OLA101037,2024-05-25,12:04:00,CUST1167,,Mini,Domlur,MG Road,6.5,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100014,2024-05-16,18:08:00,CUST1337,DRV443,Bike,HSR Layout,hebbal,5.0,Success,,Debit Card,60.83,4.0,4.9,17.1
OLA101268,2024-04-23,16:23:00,CUST1073,DRV239, SUV ,BELLANDUR,HSR Layout,2.4,Success,,UPI,81.84,3.7,3.9,10.9
OLA100650,2024-01-10,17:41:00,CUST1077,DRV494,Mini,Malleshwaram, Hebbal ,2.8,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA101289,2024-05-20,15:58:00,CUST1107,DRV200,Prime,HSR Layout,Indiranagar,3.9,Success,,Wallet,100.97,4.3,3.4,17.2
OLA100964,2024-04-14,16:47:00,CUST1427,DRV423,MINI,Airport (KIA),Electronic City,13.2,Success,,cash,182.2,4.7,4.9,37.1
OLA100654,2024-05-31,08:53:00,CUST1396,DRV355,Auto, Malleshwaram ,MG Road,4.9,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100342,2024-06-21,18:53:00,CUST1273,DRV346,bike,rajajinagar,Koramangala,10.1,Success,,UPI,91.28,4.6,4.4,36.3
OLA101153,2024-02-09,07:15:00,CUST1318,DRV332,Bike,rajajinagar,Domlur,5.3,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA100280,2024-06-28,21:25:00,CUST1435,,Mini,Domlur,Yelahanka,6.2,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100603,2024-02-01,14:15:00,CUST1439,DRV426, Sedan ,bellandur,marathahalli,5.9,Cancelled by Driver,Customer not reachable,,0.0,,,0.0
OLA101307,2024-06-30,12:20:00,CUST1384,DRV490,Bike, HSR Layout ,Koramangala,8.1,Success,,OLA MONEY,89.68,4.9,4.6,25.2
OLA100318,2024-02-13,07:45:00,CUST1333,DRV219,Sedan, Marathahalli ,SARJAPUR ROAD,6.9,Success,,debit card,130.29,4.1,3.6,24.8
OLA101321,2024-02-19,13:59:00,CUST1387,DRV379,Mini,Bellandur,KR Puram,8.1,Success,,upi,107.21,5.0,4.2,19.8
OLA101070,2024-03-04,10:43:00,CUST1287,DRV457,Sedan,kr puram,MG Road,19.1,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA100401,2024-06-10,06:47:00,CUST1171,DRV333,Sedan,JP Nagar,Sarjapur Road,6.2,Success,, Ola Money ,129.76,,,23.1
OLA100336,2024-02-18,07:54:00,CUST1201,DRV310,Sedan,Jayanagar,Banashankari,4.2,Success,,Cash,77.03,4.7,4.4,15.2
OLA100169,2024-02-07,09:18:00,CUST1365,DRV240,Sedan,kr puram,Marathahalli,1.1,Success,,CASH,52.82,3.8,4.5,5.9
OLA100595,2024-01-17,16:54:00,CUST1211,DRV336,Bike,HSR LAYOUT,Hebbal,10.9,Success,,upi,101.01,4.7,4.5,33.5
OLA101364,2024-06-10,18:38:00,CUST1013,DRV276,Prime,YELAHANKA,Rajajinagar,11.0,Cancelled by Customer,Price too high,,0.0,,,0.0
OLA100482,2024-01-04,21:35:00,CUST1263,DRV252,Mini,Banashankari,SARJAPUR ROAD,6.6,Success,,UPI,97.15,3.8,4.4,17.9
OLA100506,2024-03-29,05:16:00,CUST1386,DRV259,mini,KR Puram,bellandur,7.3,Success,,UPI,109.59,3.7,5.0,21.5
OLA100790,2024-03-03,23:42:00,CUST1421,DRV470,Auto,Indiranagar,airport (kia),3.0,Success,,UPI,67.94,,,11.1
OLA100179,2024-03-04,17:38:00,CUST1447,DRV241,SUV,MALLESHWARAM,Banashankari,7.4,Success,,Cash,150.54,4.1,4.9,28.8
OLA101222,2024-02-22,07:40:00,,DRV215,Bike,Airport (KIA),HSR Layout,5.8,Success,,Cash,50.23,4.4,4.9,23.6
OLA101182,2024-01-10,17:17:00,CUST1356,DRV392,Sedan,MALLESHWARAM,rajajinagar,10.2,Success,,cash,170.02,4.3,4.8,25.9
OLA100366,2024-04-03,11:57:00,CUST1395,DRV501,Auto, Hebbal ,Electronic City,4.0,Success,,Credit Card,60.94,4.5,5.0,15.2
OLA101184,2024-02-15,10:09:00,CUST1292,DRV321,Auto,whitefield, Koramangala ,12.4,Success,,UPI,135.89,4.1,3.8,40.1
OLA100667,2024-01-05,08:13:00,CUST1125,DRV496,SEDAN,jp nagar,Yelahanka,8.1,Success,,CASH,140.45,4.1,4.4,18.3
OLA100320,2024-01-26,17:17:00,CUST1318,DRV510,Auto,Rajajinagar,MG Road,3.3,Success,, Cash ,56.75,4.4,4.9,15.7
OLA101319,2024-04-25,10:32:00,CUST1392,DRV473,sedan,MG ROAD,Malleshwaram,2.4,Success,,UPI,68.64,4.4,4.3,14.2
OLA100936,2024-04-19,14:07:00,CUST1224,DRV260, Bike ,banashankari,Bellandur,6.2,Success,,Cash,58.01,4.6,3.9,23.2
OLA100778,2024-03-31,16:32:00,CUST1107,DRV250,Auto,indiranagar,Marathahalli,3.8,Success,,UPI,46.5,3.9,4.3,10.9
OLA101292,2024-06-01,18:15:00,CUST1115,DRV211,Sedan,marathahalli,Banashankari,5.6,Success,,upi,121.6,4.5,4.8,18.6
OLA101015,2024-02-27,19:17:00,CUST1102,DRV290,PRIME,Marathahalli,Airport (KIA),3.4,Success,, Credit Card ,90.94,4.6,4.7,11.9
OLA100356,2024-05-29,04:54:00,CUST1037,DRV383, Bike ,MG ROAD,Yelahanka,10.8,Success,,Cash,103.41,4.1,4.2,40.3
OLA101345,2024-02-17,06:19:00,CUST1369,DRV417,Mini,Marathahalli,Domlur,8.2,Success,,Cash,111.18,5.0,4.9,22.1
OLA100285,2024-02-11,18:35:00,CUST1047,DRV373,SUV,Domlur,AIRPORT (KIA),14.6,Success,,Cash,298.94,4.3,3.5,37.9
OLA100607,2024-05-12,17:49:00,CUST1425,DRV266,bike,Rajajinagar,yelahanka,6.3,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA100927,2024-02-05,20:23:00,CUST1396,DRV408,SUV,Whitefield,Banashankari,12.5,Success,,Cash,245.56,4.1,3.8,30.2
OLA100521,2024-06-16,17:29:00,CUST1347,DRV474,Mini,SARJAPUR ROAD,BTM Layout,7.4,Success,,cash,124.14,4.4,4.2,28.1
OLA100611,2024-01-31,08:13:00,CUST1097,DRV336, Mini ,airport (kia),BELLANDUR,1.5,Cancelled by Customer,Price too high,,0.0,,,0.0
OLA100393,2024-02-18,13:12:00,CUST1120,DRV323,Bike,Jayanagar,marathahalli,1.7,Success,,UPI,31.28,4.6,5.0,6.8
OLA100232,2024-01-27,18:41:00,CUST1384,DRV326,Mini,Indiranagar,Airport (KIA),11.8,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA101429,2024-06-05,13:40:00,CUST1033,,Mini,KR Puram,sarjapur road,7.6,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100937,2024-02-28,11:48:00,CUST1413,DRV474,SUV,koramangala,Marathahalli,10.5,Success,,upi,228.38,4.8,3.3,34.9
OLA100199,2024-01-13,18:26:00,CUST1070,DRV318,Mini,electronic city,Koramangala,5.8,Success,,Ola Money,85.36,5.0,5.0,24.3
OLA100862,2024-01-04,02:50:00,CUST1191,,Bike,DOMLUR,Yelahanka,1.4,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101451,2024-03-24,19:04:00,CUST1106,DRV202,SEDAN,airport (kia),Indiranagar,7.9,Success,,Credit Card,141.25,3.9,4.9,26.2
OLA100638,2024-06-22,20:55:00,CUST1249,DRV318,Auto,MALLESHWARAM,Koramangala,1.1,Success,,Cash,36.46,4.2,4.4,10.9
OLA100136,2024-01-27,18:47:00,CUST1387,DRV370,Mini,Banashankari,SARJAPUR ROAD,9.7,Success,,Wallet,131.86,4.5,4.4,25.8
OLA100971,2024-05-06,08:55:00,CUST1070,DRV342, Auto ,MG Road,Bellandur,3.5,Success,, UPI ,67.11,4.2,4.8,12.4
OLA100647,2024-04-16,18:00:00,CUST1125,DRV442,Sedan,Malleshwaram,HSR Layout,5.9,Success,,Credit Card,100.16,4.3,4.5,16.6
OLA100194,2024-01-31,18:48:00,CUST1245,DRV324,auto,jayanagar,Rajajinagar,11.4,Success,,cash,133.65,4.2,4.2,28.0
OLA100700,2024-05-14,22:39:00,CUST1222,DRV233, Mini ,Electronic City,BTM Layout,5.0,Success,,wallet,75.75,4.3,4.4,18.5
OLA101248,2024-05-02,18:12:00,CUST1339,DRV443,sedan,Jayanagar,MG Road,3.1,Success,,upi,63.57,3.7,4.0,14.1
OLA101084,2024-01-18,18:36:00,CUST1047,DRV485,Auto,JP Nagar,HSR LAYOUT,3.4,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA100729,2024-03-23,07:25:00,CUST1334,DRV361,Mini,jayanagar,Airport (KIA),6.9,Success,,UPI,97.5,4.1,3.6,24.6
OLA100542,2024-06-07,04:23:00,CUST1089,DRV486,Auto,JP Nagar,Jayanagar,7.3,Success,,Credit Card,77.55,5.0,4.6,23.0
OLA100288,2024-01-30,09:25:00,CUST1241,DRV450,Bike,Marathahalli,Whitefield,12.8,Success,,UPI,111.06,4.7,4.4,37.4
OLA100538,2024-05-06,08:35:00,CUST1385,DRV206,Auto,Rajajinagar,Jayanagar,4.0,Success,,cash,50.98,4.4,4.2,11.4
OLA101373,2024-03-19,11:10:00,CUST1010,DRV324,Bike,electronic city,Bellandur,6.1,Cancelled by Customer,Found alternate transport,,0.0,,,0.0
OLA101273,2024-04-14,09:33:00,CUST1034,DRV318,Bike,domlur,Indiranagar,2.2,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA100926,2024-06-22,09:12:00,CUST1379,DRV282,Sedan,malleshwaram, Jayanagar ,2.5,Success,,upi,52.58,4.6,3.3,7.3
OLA100019,2024-03-04,19:04:00,CUST1226,DRV481,MINI,JP NAGAR,Koramangala,5.8,Cancelled by Driver,Customer not reachable,,0.0,,,0.0
OLA100646,2024-03-15,17:48:00,CUST1259,DRV455,Auto,MG Road,hsr layout,5.6,Success,,CASH,79.21,3.3,4.1,24.0
OLA100698,2024-04-02,04:01:00,CUST1101,DRV301,Mini,BTM Layout,Hebbal,8.0,Success,,UPI,124.57,5.0,3.2,21.7
OLA100749,2024-04-25,15:13:00,CUST1095,DRV302,Mini,HSR Layout,BTM Layout,2.4,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA101455,2024-06-04,07:53:00,CUST1330,DRV203,auto,domlur,WHITEFIELD,7.1,Success,,Cash,73.57,3.8,3.8,19.1
OLA100446,2024-04-29,17:00:00,CUST1034,DRV398,Auto,Banashankari,mg road,3.2,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101218,2024-05-10,02:00:00,CUST1110,DRV292,Bike,Jayanagar,MALLESHWARAM,2.8,Success,, Credit Card ,60.2,5.0,3.9,15.3
OLA101299,2024-06-28,10:36:00,CUST1044,,Mini, Hebbal ,BANASHANKARI,1.2,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100911,2024-02-02,16:57:00,CUST1289,DRV350,Mini,bellandur,Electronic City,5.0,Success,,Cash,82.09,3.4,4.6,17.5
OLA101381,2024-02-20,08:05:00,CUST1323,,Sedan,Electronic City,Rajajinagar,4.7,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100440,2024-01-13,14:16:00,CUST1043,DRV404,SUV,Electronic City,HSR LAYOUT,5.7,Success,, Cash ,132.03,4.0,4.7,20.0
OLA100827,2024-04-08,12:31:00,CUST1275,DRV473, Sedan ,JP NAGAR,BTM Layout,5.4,Success,,CREDIT CARD,102.14,3.4,3.5,19.0
OLA101251,2024-02-27,18:08:00,CUST1245,DRV514,Bike,Malleshwaram,RAJAJINAGAR,7.9,Success,,UPI,81.78,4.3,4.7,29.1
OLA100959,2024-06-03,08:50:00,CUST1214,DRV317,SUV,Electronic City,Sarjapur Road,9.9,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA100768,2024-06-27,13:57:00,CUST1074,DRV307,Mini,JAYANAGAR,koramangala,3.6,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA101097,2024-01-29,18:01:00,CUST1254,DRV304,Sedan,Banashankari,MARATHAHALLI,4.6,Success,,Cash,98.06,4.9,4.8,17.2
OLA101349,2024-01-31,23:41:00,CUST1301,DRV430,Bike,WHITEFIELD,BANASHANKARI,9.4,Success,, Cash ,99.11,3.9,4.5,32.7
OLA100996,2024-03-22,11:09:00,CUST1240,DRV234,Prime,Koramangala,Yelahanka,8.2,Success,,upi,200.04,5.0,4.2,30.2
OLA101448,2024-05-30,12:23:00,CUST1407,DRV362,AUTO,Domlur,HEBBAL,28.8,Success,,Wallet,250.73,5.0,4.2,62.5
OLA100976,2024-05-03,14:11:00,CUST1449,DRV353,BIKE,HEBBAL,Malleshwaram,12.0,Success,,UPI,101.71,5.0,5.0,32.6
OLA100770,2024-05-11,16:37:00,CUST1222,DRV276,AUTO,Bellandur,BTM Layout,6.5,Success,,Wallet,68.02,4.3,5.0,21.8
OLA100417,2024-02-01,22:45:00,CUST1127,DRV397,Auto,KR Puram,BTM LAYOUT,5.9,Success,,Cash,84.33,3.7,5.0,21.1
OLA100310,2024-02-26,10:47:00,CUST1446,DRV357,SEDAN,yelahanka,bellandur,8.9,Success,, Ola Money ,147.42,5.0,4.5,22.7
OLA100487,2024-02-13,09:22:00,CUST1309,DRV494,Mini,MG Road,Rajajinagar,4.4,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100354,2024-04-21,16:04:00,CUST1382,DRV278,Mini,Yelahanka, Indiranagar ,3.9,Success,,Cash,60.53,3.5,4.5,13.4
OLA101223,2024-05-22,08:01:00,CUST1359,DRV488,sedan,electronic city,BTM Layout,5.3,Success,,Debit Card,91.15,5.0,4.0,22.2
OLA100435,2024-03-08,10:37:00,CUST1127,DRV319,mini,Hebbal,whitefield,5.2,Success,, UPI ,89.31,4.1,3.7,17.3
OLA100220,2024-03-25,21:27:00,CUST1054,DRV205,Mini,BTM Layout,JP Nagar,4.8,Success,,UPI,90.21,4.3,5.0,13.8
OLA101404,2024-02-07,11:48:00,CUST1183,DRV478,Auto,Rajajinagar,Marathahalli,9.3,Success,,Credit Card,92.2,4.4,3.4,25.5
OLA101076,2024-01-05,19:12:00,CUST1106,DRV331,MINI,Banashankari,Koramangala,3.5,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100719,2024-04-26,10:53:00,CUST1364,DRV352,SEDAN,HSR LAYOUT,kr puram,2.5,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA100116,2024-06-09,13:48:00,CUST1288,DRV496,Sedan,Sarjapur Road,yelahanka,2.4,Success,, Cash ,74.53,3.8,4.5,9.6
OLA100559,2024-05-21,13:52:00,CUST1423,DRV354,Bike,Hebbal,malleshwaram,2.9,Success,, UPI ,49.18,5.0,4.3,11.5
OLA100049,2024-01-21,13:47:00,CUST1276,DRV226,prime,Banashankari, BTM Layout ,16.9,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA100617,2024-01-12,22:31:00,CUST1446,DRV343, Auto ,rajajinagar,Hebbal,6.3,Success,,Cash,92.48,4.3,3.5,20.3
OLA101376,2024-03-16,08:55:00,CUST1373,DRV211, Auto ,Airport (KIA),Bellandur,3.9,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA101107,2024-05-21,22:05:00,CUST1443,DRV458,MINI,MALLESHWARAM,JAYANAGAR,3.7,Success,,Debit Card,59.95,4.6,4.4,10.9
OLA100262,2024-02-04,16:25:00,CUST1038,DRV503,SUV,Rajajinagar,electronic city,2.7,Success,,Credit Card,70.7,3.8,4.6,14.0
OLA100613,2024-03-01,16:58:00,CUST1127,DRV389,suv,KR Puram,Whitefield,7.2,Success,,CREDIT CARD,144.91,2.5,4.5,25.3
OLA101427,2024-05-18,09:34:00,CUST1444,DRV208,Prime,Electronic City,Indiranagar,5.5,Cancelled by Customer,Price too high,,0.0,,,0.0
OLA101496,2024-04-07,16:47:00,CUST1149,DRV252, Sedan ,Bellandur,MG Road,9.3,Success,,Cash,149.65,5.0,4.3,22.7
OLA100944,2024-03-27,20:58:00,CUST1134,DRV502,Mini,KORAMANGALA,Banashankari,4.0,Success,,Ola Money,80.77,4.6,4.0,14.7
OLA100708,2024-03-11,08:38:00,CUST1070,DRV478,Bike,Koramangala,Yelahanka,2.1,Success,,Debit Card,36.06,5.0,4.1,11.6
OLA101233,2024-01-28,13:58:00,CUST1036,DRV356,MINI,bellandur,Hebbal,15.1,Success,,UPI,205.86,3.4,3.1,53.7
OLA100886,2024-04-15,16:42:00,CUST1062,,SUV,sarjapur road,Airport (KIA),2.3,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100196,2024-02-07,01:35:00,CUST1299,DRV496, Auto ,HEBBAL,Electronic City,8.8,Success,,Cash,91.29,4.1,5.0,23.8
OLA100323,2024-03-06,16:29:00,CUST1151,DRV335,Sedan,MG Road,Jayanagar,4.0,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA101174,2024-02-24,09:04:00,CUST1185,DRV519,BIKE,Sarjapur Road,KR Puram,3.7,Success,,cash,51.45,4.8,4.8,12.7
OLA100038,2024-06-16,09:28:00,CUST1226,DRV309,suv,HSR Layout,whitefield,13.4,Success,,Wallet,264.71,3.7,4.1,32.7
OLA100591,2024-01-25,15:17:00,CUST1034,DRV490,BIKE,Airport (KIA),Rajajinagar,5.1,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA100699,2024-03-08,20:01:00,CUST1425,DRV270,Sedan,MG ROAD,BANASHANKARI,5.7,Success,,credit card,122.88,4.7,4.8,22.9
OLA101122,2024-04-15,18:46:00,CUST1233,DRV329,Sedan,Banashankari,Bellandur,6.4,Success,,cash,133.81,5.0,4.3,18.1
OLA101313,2024-06-15,19:52:00,CUST1117,DRV496,Mini,Marathahalli, Koramangala ,13.2,Success,,CASH,176.12,3.6,3.9,30.0
OLA100031,2024-02-15,19:01:00,CUST1091,DRV370,AUTO,Rajajinagar,BTM Layout,5.4,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA100824,2024-01-27,08:31:00,CUST1338,,bike,whitefield,koramangala,6.3,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100314,2024-06-11,12:27:00,CUST1244,,MINI,JP Nagar, Jayanagar ,4.3,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100848,2024-04-11,18:12:00,CUST1205,DRV368,Mini,Yelahanka,Malleshwaram,5.3,Success,,Cash,79.68,3.6,4.5,21.0
OLA100554,2024-03-24,05:41:00,CUST1099,DRV498, SUV ,MARATHAHALLI,jayanagar,4.0,Success,,UPI,87.68,4.5,4.4,15.9
OLA100872,2024-04-03,07:13:00,CUST1015,DRV367,Mini,Whitefield,HSR Layout,5.6,Success,,CASH,84.63,,,14.8
OLA101230,2024-02-22,19:25:00,CUST1041,DRV414,Bike,Malleshwaram,sarjapur road,11.3,Success,,Credit Card,84.06,5.0,4.5,45.2
OLA100173,2024-05-06,08:47:00,CUST1446,DRV348,Bike,Koramangala,Yelahanka,7.2,Success,,Wallet,75.24,5.0,4.3,17.3
OLA101498,2024-04-24,18:04:00,CUST1364,DRV335,Mini,Rajajinagar,electronic city,8.2,Success,,Cash,105.99,3.3,5.0,26.4
OLA100085,2024-06-25,08:54:00,CUST1154,DRV301,prime, Airport (KIA) ,MG Road,6.5,Success,,UPI,152.12,4.7,4.1,22.9
OLA100483,2024-01-19,09:57:00,CUST1173,DRV476,Sedan, Electronic City ,koramangala,2.9,Success,,Cash,69.72,2.5,4.2,11.3
OLA100130,2024-01-14,11:23:00,CUST1120,DRV397,PRIME,banashankari,btm layout,10.7,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA100636,2024-02-09,18:28:00,CUST1248,DRV441,Mini,KR Puram,Domlur,4.9,Success,,upi,76.18,4.7,3.5,14.3
OLA100556,2024-03-29,10:28:00,CUST1447,DRV487,Mini,KR Puram,Rajajinagar,5.6,Success,,CASH,100.71,3.2,3.4,19.3
OLA100806,2024-01-28,07:47:00,CUST1308,DRV261, Mini ,JAYANAGAR,BTM Layout,18.2,Cancelled by Driver,Vehicle breakdown,,0.0,,,0.0
OLA101393,2024-03-08,09:02:00,CUST1059,,Sedan,JP NAGAR, Koramangala ,3.8,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100139,2024-03-25,08:51:00,CUST1188,DRV423,bike, KR Puram ,bellandur,7.6,Success,,debit card,70.77,3.7,4.8,20.7
OLA100456,2024-02-26,18:12:00,CUST1387,DRV304,Mini,KR Puram,Malleshwaram,10.6,Cancelled by Customer,Driver taking too long,,0.0,,,0.0
OLA100807,2024-05-19,16:19:00,CUST1371,DRV442,Prime,JAYANAGAR,Sarjapur Road,7.0,Success,,UPI,176.62,4.9,5.0,25.6
OLA100501,2024-05-16,18:30:00,CUST1232,,Bike,Sarjapur Road,Yelahanka,6.1,Driver Not Found,No drivers available in area,,0.0,,,0.0
